worker_ref_id,bonus_amount,bonus_date
1304,5167,45:46.6
3148,9516,03:10.0
115,4054,25:06.9
9229,3242,02:22.7
1141,1824,41:03.8
7460,5752,57:08.0
7458,3159,18:21.9
2349,2356,32:21.0
7869,5532,12:27.2
1135,6784,52:42.9
8838,5806,22:51.4
2396,8865,02:51.9
2134,1495,25:41.0
3119,3047,35:58.3
7761,8167,11:53.5
6029,2776,05:44.7
6833,3861,01:03.8
6950,5301,45:43.2
4002,8644,44:48.9
5471,1141,05:10.5
4960,9499,29:19.7
3744,3762,00:50.6
7304,1929,29:33.8
9788,9147,56:57.6
9722,4952,41:01.0
5946,6877,45:41.2
8117,1290,55:54.4
4867,9770,14:28.3
266,4672,54:02.5
4698,4710,06:15.2
6306,3624,36:05.1
8265,7378,30:07.0
1005,8977,45:32.9
6083,9870,34:22.5
7174,8097,10:55.0
1261,8498,18:53.1
3303,2347,31:51.5
5587,3817,37:11.5
3144,6801,30:44.2
5009,5189,31:49.2
5847,9633,47:38.1
8185,8204,43:38.2
5385,2576,52:35.2
6158,7447,21:37.0
3654,4869,10:19.4
5186,1872,09:24.8
9025,6724,34:10.8
8690,1469,22:11.5
6848,3848,37:44.8
9543,1177,39:26.0
7005,2938,18:20.5
4594,1807,01:09.0
8794,6736,51:07.4
6291,5625,15:07.5
5336,5316,19:41.8
2244,2439,15:46.9
2317,2005,38:18.8
7566,1744,00:12.0
3562,2243,47:31.9
6761,8204,21:07.7
5203,9258,31:44.3
5894,6414,56:24.1
5528,9437,05:12.5
3345,7318,59:52.2
1614,3245,47:59.3
9407,5781,22:59.2
3878,9860,08:50.2
2340,2384,34:59.6
4335,6837,15:43.8
4835,2659,25:23.8
8309,6229,42:26.8
7210,7366,52:21.6
1062,5346,01:21.2
3656,2007,43:37.7
1274,6748,42:33.8
162,1016,32:37.0
7293,9757,42:58.0
656,8620,16:39.6
8945,9064,04:51.7
3327,8269,33:16.3
4495,3440,47:20.0
1580,3998,09:01.7
3436,2119,32:17.8
476,6672,43:06.2
4324,2281,31:56.9
2098,5734,01:36.0
6090,4308,05:04.6
7330,6679,44:56.3
5868,9064,08:30.4
7887,5962,58:04.0
8220,1937,32:15.9
3098,5154,59:44.6
8734,7440,46:38.8
2880,8634,17:58.6
4387,8044,08:56.0
2918,2683,12:22.1
9781,6003,47:45.5
9162,1133,38:13.7
7379,3296,09:39.5
4046,6452,47:52.6
4462,4623,15:57.6
7534,6377,05:55.4
2863,3062,56:19.3
5517,9080,17:03.1
9763,5208,06:49.5
9133,9552,39:23.2
3819,2141,53:30.6
8306,8948,14:29.7
6162,1927,48:52.7
5187,5598,39:03.8
8760,4331,42:25.3
6392,2053,14:11.4
9873,1513,02:05.1
6398,3370,05:00.3
6180,4113,14:55.9
4783,5691,39:53.9
6038,2255,48:26.4
7703,4499,48:49.1
2654,1130,32:59.5
9996,4018,37:15.1
8867,9064,27:31.2
3626,5270,58:22.0
9071,5779,04:29.3
1893,9943,43:25.7
5765,1079,37:56.4
6027,1690,57:32.4
2530,3757,27:37.1
1813,3495,03:31.2
9399,3752,26:29.7
5664,4352,48:08.8
3577,9368,41:24.4
8813,3968,37:03.0
5548,1242,31:20.6
2255,1175,22:36.8
7360,1568,56:00.1
4828,6468,46:12.9
4717,6055,04:41.3
7434,9173,01:57.3
7262,6514,12:20.2
3158,9584,48:42.3
7510,1663,48:10.5
4580,8636,03:14.9
6534,5500,52:16.0
7058,8362,38:15.1
8812,3249,14:43.7
9027,9633,24:36.5
4830,8396,02:10.2
9892,7364,49:23.3
7077,1779,23:09.1
6029,1591,01:57.8
6924,3562,07:03.5
3689,1131,52:32.8
9054,6985,47:04.9
5400,1275,41:39.8
9888,4723,00:44.2
4224,8734,19:45.8
5367,6492,47:37.5
496,1922,30:07.6
4071,3581,09:42.0
5432,8674,24:21.5
6251,4727,31:38.5
4482,4089,11:16.7
5715,1525,54:12.7
4394,5443,37:20.5
1331,7030,15:54.8
6824,5844,32:35.1
3210,3209,36:21.4
6035,6391,52:39.8
7878,7568,09:27.4
2051,5868,24:49.7
5624,3537,48:18.7
2070,2713,28:02.5
3553,5913,05:56.8
3719,5981,37:40.2
5840,5391,36:08.7
9999,9572,38:54.6
76,5928,17:00.9
7206,9100,57:37.7
2952,2523,11:33.2
6360,7875,28:17.0
6089,2494,14:24.9
6300,1833,21:13.1
732,3700,23:30.5
9852,1003,06:29.4
2206,5380,39:46.4
5554,1277,37:51.2
5317,2985,25:27.0
8347,3879,37:02.2
1430,9338,44:34.2
941,3379,53:19.4
6843,3567,03:47.6
494,2441,11:51.7
7821,8706,46:50.2
6039,8514,44:08.7
2329,6510,53:51.0
2874,2737,40:23.0
1375,2621,26:58.2
8286,5465,43:38.5
5978,1806,09:27.9
9630,3665,08:16.2
4511,7058,47:34.0
5948,7398,44:07.0
6845,3585,58:44.8
8496,6378,25:45.5
4104,1150,42:23.5
14,2198,33:18.4
7022,7842,32:13.6
3606,1140,58:18.3
3204,8960,04:09.8
8783,8273,24:02.2
3332,5564,18:03.5
8728,7996,28:52.5
8785,4896,10:55.7
7056,3562,09:33.4
3130,6935,54:01.7
8475,4303,45:06.0
1717,5021,28:16.7
4395,1032,14:25.5
630,4010,41:42.8
2160,1717,42:17.8
4630,9848,31:07.9
7730,6812,42:03.1
8108,5322,12:19.0
8204,3988,46:57.3
2621,6340,46:22.9
4069,8176,06:01.7
1108,7279,29:35.3
1780,7934,36:23.5
5034,6388,59:02.4
3268,5073,46:13.6
4524,6743,29:55.0
8266,7513,32:13.6
9986,2469,27:04.8
5370,2283,09:39.5
9594,2637,17:41.3
5509,8785,38:15.6
3514,4777,39:57.3
5679,6282,59:59.2
4306,9027,13:31.3
332,9407,17:59.4
6443,6243,54:12.6
6935,4135,19:52.3
7648,1033,45:13.5
2413,2228,52:49.4
5503,2112,19:40.8
3832,4990,51:32.0
760,8473,30:02.4
2149,5155,49:29.3
1497,8094,36:18.3
5167,4207,58:40.1
1787,8040,01:53.0
3016,1053,51:58.3
4276,4899,17:48.5
8140,9481,37:13.8
697,4565,56:16.0
8516,4497,49:17.2
1883,9499,28:18.3
827,9880,12:55.1
4567,1045,21:30.2
2863,8293,45:09.1
2864,5350,04:43.0
2588,7143,57:09.1
2618,4511,46:15.9
4798,3211,45:58.6
9364,1536,31:07.8
7239,5747,11:26.9
6760,9787,21:30.1
8722,3144,04:56.0
4191,8564,50:34.8
8,6553,13:03.6
9977,7937,47:42.0
2353,2425,25:33.4
109,1958,39:34.0
5002,4845,16:40.4
1402,4611,40:45.4
1522,9225,10:26.6
5546,2948,54:57.9
6354,6776,01:52.3
2550,4399,11:33.7
3004,5519,35:59.1
8851,4533,02:27.1
4975,4731,30:27.0
5286,4777,00:04.7
8301,4801,23:42.4
8681,1177,34:23.9
8757,3029,08:49.9
706,7087,19:13.1
4810,1902,41:07.8
3127,6669,49:46.7
721,9264,32:12.8
6018,2960,35:09.0
9998,6306,44:12.7
3300,5303,49:55.1
3965,9434,35:48.7
4308,3020,30:29.5
2561,9943,52:05.1
5101,6376,01:51.7
1165,1973,31:02.8
8000,1898,51:47.9
82,5845,38:53.8
6443,5912,57:43.4
2076,5625,02:52.0
5202,5193,42:02.2
453,2052,58:12.5
1223,7671,10:01.0
4032,5613,43:15.9
560,4181,21:35.2
9284,6758,10:14.9
6683,7236,57:35.6
9686,8583,30:24.8
5166,7118,43:25.3
9337,6019,24:05.8
136,9583,02:46.7
1996,2796,24:08.6
806,5124,09:13.6
9292,5241,24:20.9
2169,3937,39:26.3
5986,2129,34:27.6
2001,4255,43:05.1
7731,8069,08:06.5
3311,3099,40:56.2
2493,9095,21:01.3
3380,3814,12:42.8
3285,6071,11:07.5
883,2923,55:20.0
8802,2311,06:06.1
1826,4720,32:41.8
438,6881,24:41.0
9760,5147,16:23.7
8750,6106,42:50.3
9695,7606,04:33.0
409,1524,48:43.6
6090,6551,58:01.5
8794,3220,43:56.6
6617,6325,34:39.9
2065,5633,36:09.4
8374,6603,12:30.2
2202,8276,46:30.3
7381,8469,22:42.0
2291,4371,44:11.7
8356,8287,51:50.6
5718,8158,21:10.0
175,3630,58:10.2
5169,7099,33:05.1
1215,3601,39:54.5
767,2822,27:04.6
4576,8912,08:30.4
8900,8259,32:36.7
8254,9751,48:40.9
2598,6364,45:59.4
7797,7596,44:23.9
3026,4627,24:45.0
2845,4878,48:29.0
1563,1243,17:46.7
643,7770,52:29.2
1911,9720,29:04.3
9558,9967,52:17.9
7332,9298,01:56.4
7188,8176,56:03.9
2772,9562,55:36.2
3391,2430,57:37.9
8747,5002,07:16.9
1740,7968,48:01.1
7410,5056,06:54.3
2503,9105,00:07.0
6554,3511,02:51.8
1606,3561,42:10.1
1679,4758,48:19.7
2718,2951,37:24.5
5598,2747,08:02.2
9890,4467,41:29.2
3797,6046,33:29.1
2365,9939,44:24.1
5109,1504,45:32.2
8042,6002,16:07.1
4538,8807,29:26.5
7047,2864,12:30.2
5398,1482,15:24.6
1731,9670,56:04.4
7412,7642,45:17.1
5358,5128,49:04.6
2848,7197,06:05.9
3516,7751,33:15.1
563,9749,02:54.4
7690,8740,15:12.8
8062,5249,44:32.3
3332,8225,19:52.7
2836,6841,42:18.6
230,3357,47:36.1
7761,6381,52:44.5
1153,5511,53:23.1
3389,1704,10:39.5
57,6708,11:27.9
1262,2831,45:48.9
5657,8248,00:02.5
8099,1843,30:47.4
6478,7914,42:56.3
5679,4489,55:44.0
695,1137,13:34.4
3614,4921,49:05.3
9849,4858,54:59.3
9243,8406,00:08.9
8091,1047,37:01.5
8812,6660,04:09.6
5588,7705,46:31.8
325,9335,48:33.4
717,5873,55:37.1
4816,5911,27:56.9
1814,9446,34:00.1
2390,2759,22:34.7
6830,3550,36:11.9
5828,6683,19:18.1
4981,4347,47:29.7
1852,1045,11:20.9
3574,2504,33:00.9
453,7202,14:45.6
6792,4224,55:09.0
621,4635,00:31.5
76,1478,02:37.0
4319,7301,10:43.6
6001,6868,02:14.1
140,3407,36:59.7
5412,4117,38:16.7
9024,2641,40:33.3
8791,3877,55:40.5
3438,4176,12:14.9
3370,1360,44:55.5
1676,6824,54:53.7
1568,7121,51:22.5
843,8019,06:32.0
8663,4755,02:50.0
4630,1646,22:39.2
2483,1509,06:23.9
8029,2734,28:08.6
6473,4017,20:30.0
5458,1929,23:34.8
8600,6398,53:52.1
2216,8274,05:16.6
5767,2623,48:24.8
3404,4661,27:44.2
9906,5795,10:57.8
8046,7740,25:16.2
9395,7832,20:36.6
7276,9944,38:07.9
162,1992,52:25.0
2721,5371,41:05.4
8554,8354,30:52.0
7476,7461,19:38.4
21,2628,15:14.7
42,8824,26:35.6
3667,7540,59:20.3
2632,3670,57:46.8
3961,7215,37:04.7
7207,9833,49:34.0
3905,9200,21:14.2
9441,2989,51:35.7
1753,6440,49:06.5
3772,4601,29:50.9
7300,7549,33:11.1
4003,2169,53:45.6
2407,5289,49:38.1
5333,3887,52:51.4
9755,6933,53:33.9
8133,7731,06:37.9
268,8161,51:22.5
9550,1366,26:35.7
2528,7972,23:24.4
1570,2887,06:07.9
1982,9975,29:53.2
2012,7317,47:19.1
8660,7168,37:41.8
1454,6282,32:47.8
2388,1843,29:45.1
8973,9720,52:11.9
9162,1467,44:37.8
7484,3183,53:05.7
6096,1854,41:41.7
9402,9374,03:26.9
8276,2029,03:18.3
2802,2421,12:52.1
8838,3214,24:23.4
6437,8771,30:17.4
1014,9850,05:30.0
4044,9633,54:54.7
7377,3624,55:39.8
547,1240,51:04.6
1019,7788,44:50.5
7776,3815,18:55.2
6563,6932,42:31.7
9084,1213,11:31.6
4824,2162,05:34.6
3983,3769,00:57.4
3136,1912,45:15.2
2462,5265,58:41.7
5035,6221,38:02.9
9745,7264,42:49.4
7051,8845,23:22.3
5259,7876,59:55.7
9632,6107,01:51.5
420,6058,54:42.7
6385,3706,02:49.4
6026,5408,34:45.0
3341,8398,54:18.7
6429,6514,23:16.6
8966,4258,40:44.9
7824,9306,02:09.7
928,7279,02:10.1
8893,2090,36:17.0
3632,8058,16:55.7
1090,1822,01:52.7
3521,1847,19:52.6
9734,1005,42:38.8
5497,3025,20:19.2
5876,9926,34:18.9
7557,3220,05:18.5
9363,4862,22:17.1
1341,1380,35:47.5
1768,2552,30:40.2
1702,2729,47:30.2
64,6574,42:28.6
7502,1122,10:34.6
675,7755,35:32.2
7092,2464,54:02.0
6408,2669,56:12.1
7586,3993,56:35.2
8509,2285,09:50.5
2558,7475,07:34.0
2839,4244,36:43.9
5131,6538,38:03.3
4717,3897,09:19.9
3518,2221,21:20.9
1377,1961,11:32.5
349,4634,46:25.6
8117,3337,00:42.0
1966,8864,05:05.9
4945,6024,42:37.2
4491,2137,09:46.0
8935,7537,45:51.7
7767,7407,06:37.4
4330,9407,06:28.7
507,8785,49:49.5
2092,4163,30:59.9
1964,5658,49:55.8
5161,3994,00:46.8
3597,8771,09:22.2
8246,1660,03:18.7
7740,4578,59:09.9
5426,6143,13:25.1
8313,4366,02:36.3
9290,3486,58:34.9
2929,7393,39:47.2
2234,4217,43:02.2
4709,4104,37:30.2
3067,6570,47:32.6
6562,4546,28:36.2
5680,6342,10:19.0
3616,8151,18:57.1
5803,6017,40:11.6
7182,6764,58:28.0
4079,4299,09:17.3
744,7508,18:40.3
8621,9244,17:38.5
6007,5592,00:21.1
326,5904,50:42.5
6769,2612,09:00.4
506,7963,07:35.0
7264,3185,08:04.3
4460,2724,22:20.1
3406,6546,38:26.3
7577,8204,04:38.3
3586,8487,49:13.2
1647,3103,09:25.2
5588,4436,04:08.4
7459,4277,28:13.2
8362,7285,27:43.6
3873,1692,39:20.1
3014,3844,47:36.9
8404,3005,52:50.5
906,9170,06:39.1
555,5960,09:00.5
9370,3719,11:27.7
8627,1766,26:09.1
6344,4901,08:27.9
5119,9975,46:38.3
8256,2097,22:36.7
1341,1221,31:57.0
3615,7910,56:49.1
6486,3525,42:04.0
3343,4836,09:09.0
2192,5941,39:05.4
3587,1201,42:43.4
3738,6348,01:46.3
6419,9505,00:41.4
5113,6389,39:34.0
987,8037,19:22.5
9225,4022,00:37.7
3202,6900,51:54.6
6146,2259,50:32.3
5241,1515,21:00.9
1540,2467,48:29.4
2871,1613,31:56.7
756,5925,48:08.2
9746,3441,16:10.1
7687,7719,54:28.8
1840,2504,36:12.2
3510,7546,24:34.4
3832,5975,37:36.4
1786,2304,49:17.4
5792,8026,31:14.1
2489,2133,34:02.8
3696,7271,16:31.5
4591,8575,16:53.3
3924,1881,51:59.7
4722,5405,08:55.3
7849,6333,49:40.4
8852,4832,01:31.2
7654,9552,02:48.7
2236,8776,48:55.2
5725,1807,51:20.9
2465,2116,41:20.1
8847,1406,52:33.7
2879,1851,46:51.7
666,2526,43:20.3
5743,5103,13:35.0
7359,4599,27:06.1
3114,7659,55:09.6
3666,3292,12:51.9
5036,7316,50:13.7
7818,1084,00:31.6
5585,7942,49:29.1
8898,4892,01:11.3
6248,4344,06:48.7
28,7252,25:11.5
610,9016,00:23.4
720,2391,58:08.1
56,7840,16:17.9
2618,8668,26:22.1
8357,1313,12:00.1
4511,4563,28:33.4
1674,5396,26:52.5
144,6244,30:00.5
4556,1635,19:49.2
8757,2590,39:36.3
5166,9819,26:32.0
523,1531,00:54.8
1154,8018,56:22.9
7948,9191,52:45.8
101,9474,34:14.7
3836,8676,30:03.8
1468,3317,54:44.7
8178,7756,33:40.7
1189,5370,37:01.9
201,3836,27:25.1
2750,3511,45:40.2
7078,2866,14:31.1
2017,5287,06:52.1
4515,1527,49:59.8
9188,3150,28:08.2
3998,2219,50:00.0
5541,7541,53:32.3
4483,2993,49:20.0
6290,7886,36:45.5
3482,9572,56:33.7
8638,9463,54:36.6
5370,9663,11:38.1
5937,4925,36:14.2
4085,2654,59:56.6
3466,4944,57:18.7
7775,6484,05:26.1
9674,4477,14:33.1
7970,7980,38:46.5
8882,7409,50:52.1
5510,7357,23:37.2
8478,4457,24:07.3
1538,9150,25:24.9
7626,1196,02:21.2
8019,8231,47:30.7
3721,9361,29:32.5
7894,5969,00:29.2
9192,4729,58:06.4
1398,1334,51:08.2
8826,9408,51:42.5
8738,9169,28:52.6
7512,1984,36:53.2
4891,3755,11:43.2
2836,7615,02:01.0
4058,5948,49:22.2
6027,1664,26:23.9
3975,3299,04:26.9
7232,2359,47:03.0
2370,1535,59:45.0
2953,1349,36:46.2
2930,2198,02:14.3
6765,8448,18:59.4
2179,4548,25:55.9
3408,3270,11:47.0
6662,1586,14:19.2
6422,1959,49:50.9
7347,9118,57:37.0
2921,3171,07:51.5
9813,8274,44:05.0
5184,1289,43:50.7
4050,1015,30:56.1
4425,4434,46:57.8
8699,8356,49:27.4
6004,6003,18:22.3
2518,1131,25:04.4
5744,4819,43:56.7
4662,9789,40:10.2
1841,3281,34:29.5
1370,8213,46:19.8
5256,7406,26:34.8
4349,6789,21:33.9
3520,2695,31:02.6
4034,2313,37:29.3
3290,5264,54:12.4
9041,4755,01:27.9
3353,3506,54:13.0
6817,3647,24:53.3
5088,3428,03:29.4
7102,6802,57:27.8
6424,8346,54:54.7
363,4147,56:51.8
8078,6497,31:09.1
3121,6752,22:57.8
8346,9706,03:17.9
2687,3006,56:42.2
9611,9407,17:01.1
3050,2605,31:57.2
7232,1684,45:02.7
2592,8717,45:13.6
9795,3300,39:48.2
171,2672,47:09.2
355,4307,53:03.7
369,5071,34:43.3
2927,4034,59:21.3
1917,5861,11:33.6
5646,6087,05:12.7
8249,6910,55:17.4
4571,8012,50:53.0
1975,7756,40:56.5
3993,2124,02:32.6
1033,4967,05:00.6
8625,3048,45:54.9
5051,5990,44:23.0
9817,5891,53:16.6
3802,4397,34:54.3
2313,4758,46:20.8
7052,7528,10:29.4
5482,8110,35:52.9
4521,6157,50:07.6
9152,3346,42:40.1
8179,1051,23:01.8
921,9480,55:07.0
3657,1681,06:25.6
4284,5612,00:03.0
2073,4696,36:10.8
6905,5474,33:39.9
8465,8440,01:27.7
3420,1522,18:32.3
9692,5502,56:00.9
3644,9494,12:09.5
8516,5295,01:51.3
1981,7426,53:28.2
8099,1394,41:56.3
985,7856,12:54.5
4830,6157,16:24.4
2162,9567,55:16.7
5945,7133,51:54.9
9083,4933,56:20.1
9971,8385,52:48.1
8857,9493,55:53.0
4221,1292,36:24.3
8527,2925,49:13.9
5563,8276,08:05.2
3439,9146,08:19.7
694,9737,23:08.9
3797,9542,11:11.9
994,1746,50:50.6
8164,6156,37:22.6
7970,5973,54:20.1
6930,1614,32:16.4
3854,6941,59:34.7
787,9584,00:13.3
8594,8200,46:45.9
4826,4124,23:38.8
4866,8128,40:12.8
8024,3396,27:31.2
8251,2552,00:56.3
4038,2677,02:36.5
881,1699,54:12.0
5479,1523,52:21.5
1685,6534,52:50.2
5325,6879,51:47.2
2723,2239,37:40.6
9185,2821,57:28.5
5771,1724,27:49.4
5782,9384,20:24.2
5517,6462,28:10.6
2100,4764,47:13.2
991,7598,32:11.1
7639,9267,34:43.9
2807,7762,08:14.1
4241,3802,14:35.5
4960,3576,40:04.5
8191,1409,24:51.8
2276,6415,59:29.3
4590,9008,09:41.7
9368,2008,22:21.4
6064,4660,13:53.0
8007,7616,35:30.5
2579,5738,36:25.9
8072,4199,40:06.6
1767,2876,08:20.7
1707,9773,43:52.4
4878,7307,02:53.8
8504,2803,27:10.6
736,2400,43:20.3
6746,2075,33:10.0
1841,1871,32:19.5
3791,9423,56:40.6
9471,1728,04:14.0
8888,1964,02:12.3
8017,9298,35:12.6
5060,1422,13:22.3
8059,8694,03:47.2
9217,9507,49:44.7
8489,3520,23:44.5
7110,9522,47:26.0
2848,6950,29:51.8
9595,1128,20:12.2
5484,8437,12:47.6
3149,4390,36:12.2
4138,7990,05:04.7
8628,5315,09:04.6
9738,7448,32:11.9
771,6950,17:49.0
5000,4981,18:49.6
8805,7118,54:37.4
4276,3725,22:36.6
8812,7356,33:34.3
1202,3982,00:14.9
5464,8720,35:02.0
5039,3393,25:48.7
9001,9082,28:48.0
5799,9289,49:57.9
6519,3100,16:56.9
1392,8845,02:35.6
945,8397,06:07.2
4082,8070,20:43.1
7286,1308,09:39.0
7612,5834,40:48.2
3100,7959,19:15.4
7806,4470,25:18.8
4445,3020,20:46.0
4208,1857,11:05.1
1350,4390,20:44.7
3427,3802,05:54.1
1435,3299,25:35.0
9797,1200,50:44.2
482,4485,48:08.5
7472,4065,07:06.1
6845,4662,37:05.9
8356,2126,51:57.5
4629,6783,48:44.0
3025,1625,59:03.3
7404,1876,16:48.0
4598,2829,46:52.0
7967,7577,49:26.1
4427,4462,50:31.0
3133,4164,31:58.2
1466,9989,23:14.6
655,5938,11:10.5
5205,3359,09:29.6
3508,8031,00:56.6
984,3897,35:16.4
6204,5033,26:22.3
9565,1755,27:19.4
251,7821,47:34.3
5958,7539,15:43.0
389,8700,17:13.3
3415,4076,24:07.6
1381,8976,01:05.1
524,8675,27:41.2
7265,9954,22:59.5
63,3709,12:45.4
4978,3046,54:32.6
8579,9245,47:37.5
4888,4268,02:27.5
1522,2231,21:47.1
1371,6212,49:12.6
5161,8369,50:28.2
4851,8056,20:18.7
9709,2903,27:08.5
8988,3142,44:29.6
8646,2979,46:49.7
7610,6097,27:03.3
6805,5810,39:25.1
2338,1223,31:04.7
7932,1119,14:38.1
5734,4873,02:32.8
6978,1098,24:12.1
1750,7512,26:40.1
3815,7155,11:47.8
5150,4142,52:48.8
7008,7180,03:47.5
8358,6872,00:39.5
990,3879,30:48.9
3225,4595,43:44.3
3412,7668,53:08.7
6568,2076,49:48.7
7895,4386,16:38.3
1433,9828,41:25.5
8853,9445,08:25.9
774,9894,14:45.0
400,9559,09:19.8
8782,2928,20:45.4
2870,4171,26:43.2
9106,5541,35:55.7
7357,5923,58:08.0
5752,3643,51:55.8
5601,8293,02:19.4
1046,7317,00:41.0
2770,7280,13:52.9
8009,4192,23:11.7
7503,6480,43:44.1
5319,4197,24:49.2
1673,6388,52:37.6
184,5403,24:33.2
4360,2127,54:37.3
6889,1671,37:13.7
7329,4677,57:03.9
168,1470,00:31.1
287,5633,59:54.3
2209,4530,32:50.3
4544,5447,19:15.6
3610,9374,45:30.0
4302,7042,38:54.3
1356,4457,30:13.0
2138,7504,15:28.6
7987,3507,08:12.6
494,7243,11:52.6
5682,3406,27:19.6
2767,4810,19:36.9
4601,9479,23:50.0
9037,2927,03:35.1
5137,4191,37:42.9
8971,3240,23:52.5
58,1215,07:06.0
1438,6345,45:40.6
6917,7643,12:33.7
3922,9633,24:35.5
5410,9544,55:14.9
2725,7620,45:50.3
6471,9232,05:45.2
812,7350,45:21.6
3506,4429,53:26.9
4685,2489,27:25.9
9074,8598,46:08.3
4704,8834,48:47.9
7714,2661,08:18.1
1805,3879,04:56.7
5867,4738,49:40.8
3326,9062,15:22.1
8529,7558,17:13.2
7875,8304,43:12.2
7196,5947,20:01.8
1330,6670,28:14.0
9157,7900,29:39.6
6863,1428,47:05.9
8947,2854,10:38.4
7293,4451,47:29.8
1150,8972,06:44.1
1916,5813,52:04.2
2130,3580,49:52.2
4446,6292,45:26.7
78,8836,48:48.1
948,8814,52:04.3
8030,5788,14:54.0
6646,4050,01:15.9
1220,6499,11:33.6
954,9083,50:52.5
568,8791,24:28.3
3755,3697,15:49.3
4080,2423,43:31.8
5195,7374,59:54.5
101,3721,57:01.4
7809,7330,54:17.9
5376,5132,17:12.0
9147,8784,10:04.9
9907,7542,59:04.4
3162,6298,21:41.8
6546,8906,59:05.1
5280,9422,26:45.1
2173,3831,53:23.8
2455,8596,00:08.5
6067,4556,33:07.3
1742,1658,47:28.4
8791,7140,36:18.8
3628,7832,15:27.1
9491,9586,33:42.3
8269,2331,39:26.8
7125,2994,36:02.9
4202,6195,24:32.9
7218,4939,43:43.0
8974,2710,44:29.7
9840,8516,28:41.1
2733,3855,29:31.4
8288,9333,30:09.5
8825,2566,35:39.9
7805,8105,08:30.6
6483,3463,34:42.7
3575,9145,36:13.8
9341,3399,42:58.5
5140,1407,21:32.3
6405,8202,32:43.8
9936,4222,56:22.9
3336,3167,40:22.4
43,8570,53:32.3
9469,5335,54:49.2
1123,6365,03:10.4
6397,1172,59:00.6
7791,5487,25:54.8
8435,8303,00:41.0
9548,5169,45:25.9
6098,5195,43:39.3
7727,9991,29:26.2
7363,6508,00:36.0
6136,6880,52:51.6
8747,2040,13:12.4
9941,7456,34:55.8
3387,8305,01:59.8
2341,2945,44:13.0
787,2883,10:05.4
2513,1432,59:28.9
6604,3481,54:18.9
3050,9084,14:40.1
6,6184,39:43.7
5375,7230,28:55.8
6790,8071,13:21.4
2193,1128,22:18.7
4625,7021,14:34.9
6875,4059,22:05.8
8405,1632,00:03.2
4628,9959,19:40.6
7854,7150,06:47.7
2937,3291,36:54.4
1090,5945,39:11.5
4653,2126,09:14.9
3132,7438,16:28.9
2069,8380,23:37.5
9822,9889,39:42.4
116,1788,26:50.2
3521,8832,04:34.1
3273,1328,49:06.8
3617,6617,46:26.6
7778,3322,06:28.7
6090,1686,41:02.8
1550,1985,01:46.9
1687,6243,31:53.4
7111,6851,41:11.0
3269,6237,27:06.2
9545,7658,38:15.3
4026,7726,16:25.6
7634,1955,17:42.3
5115,7111,58:08.8
1504,2533,17:41.7
3064,9372,59:30.4
6430,3946,29:52.4
8026,5260,39:31.8
3151,5037,51:45.9
3346,7807,45:53.3
4014,3038,39:13.0
8409,9722,03:21.0
431,9738,28:45.5
9678,8332,34:23.9
8350,7547,27:49.8
3766,6991,55:15.8
4411,8342,43:13.3
8827,6984,09:32.5
4382,3333,16:35.3
529,1046,27:34.5
4240,8710,09:30.0
6987,2215,08:56.6
3601,3621,33:55.7
3151,9512,23:30.8
8062,8871,03:27.5
4248,1889,42:07.1
9364,7962,30:40.8
7212,9767,18:20.6
3437,1159,15:14.4
6689,5191,07:32.0
4272,6205,59:50.0
5592,3365,24:04.3
5386,7778,51:58.6
9197,4916,27:05.0
9739,2579,58:45.4
6136,1525,20:16.6
7970,3511,57:07.6
8640,5048,31:16.2
8853,3033,14:12.1
6681,8263,00:24.2
1817,5714,46:09.7
7289,2422,31:27.7
80,4712,27:53.7
5296,8746,25:23.5
6210,4690,30:44.2
2311,8996,46:33.5
7092,4557,42:40.2
4314,2761,04:04.5
2187,6842,19:36.1
9036,5007,53:18.5
6679,7444,16:50.3
7780,4993,24:01.3
7641,2394,06:57.2
9907,3757,16:48.0
6596,4292,45:31.0
1485,8981,47:31.9
2039,8864,57:55.3
7619,4522,24:36.5
8049,4959,29:43.2
3666,9915,02:30.3
5183,1836,19:49.9
403,3381,43:43.6
128,7258,59:39.0
8810,7114,37:30.7
4832,9163,40:13.4
5161,8845,29:06.9
209,5705,49:29.0
9014,8120,20:46.9
8058,5435,23:03.6
844,2283,04:45.1
1707,1446,48:09.2
417,2623,24:07.1
7675,9088,24:12.7
4055,1817,19:18.0
8478,6292,40:59.5
6022,8337,37:43.3
8778,5236,01:13.1
6280,7982,21:10.4
5967,3617,40:38.1
7468,3647,09:19.4
3860,8326,31:06.5
1132,5744,20:37.1
7299,6882,21:57.7
5004,8847,26:17.2
1853,1718,28:42.6
5373,7301,31:02.2
8889,1939,43:44.0
121,9930,30:19.6
7401,7824,56:35.1
9796,6793,56:29.6
585,8540,45:10.4
6872,1275,48:11.8
7829,1710,13:29.1
9671,4424,24:12.9
5679,3174,06:24.7
143,5120,22:09.3
8358,5618,52:54.9
2685,7517,53:58.0
9529,8729,15:49.4
171,8868,17:09.9
4218,3229,58:41.0
7578,2847,49:10.4
7556,7622,12:45.3
2790,3030,29:51.1
1140,9364,52:57.1
1621,7345,29:54.2
4905,8672,17:21.1
7395,9621,02:47.1
7414,9449,45:30.8
9813,9443,54:25.8
6156,2896,52:56.8
5892,5988,39:30.5
